customer_id,monthly_spend,num_logins_30d,support_tickets_30d,cancelled_flag,account_tenure_days,days_since_last_login,signup_year,signup_month,signup_day,signup_day_of_week,spend_per_login,support_per_login,is_inactive,plan_type_encoded,preferred_language_en,preferred_language_es,preferred_language_fr,preferred_language_nl,preferred_language_pt
cust_0045,20.89,14.0,4.0,False,165,67.0,2026,3,6,4,1.3926666666666667,0.26666666666666666,0,0,0,0,0,0,0
cust_0046,244.7,3.0,2.0,False,783,99.0,2024,6,26,2,61.175,0.5,0,3,1,0,0,0,0
cust_0047,95.76,24.0,2.0,False,736,13.0,2024,8,12,0,3.8304,0.08,0,2,0,0,1,0,0
cust_0048,109.53,19.0,4.0,False,756,54.0,2024,7,23,1,5.4765,0.2,0,2,0,0,0,0,0
cust_0049,87.7,1.0,1.0,True,749,96.0,2024,7,30,1,43.85,0.5,0,2,0,0,0,0,1
cust_0050,45.38,28.0,2.0,False,1359,20.0,2022,11,28,0,1.5648275862068965,0.06896551724137931,0,1,0,0,0,0,1
cust_0051,104.36,23.0,1.0,False,758,14.0,2024,7,21,6,4.348333333333334,0.041666666666666664,0,2,0,0,0,1,0
cust_0052,108.65,25.0,0.0,False,1165,29.0,2023,6,10,5,4.178846153846154,0.0,0,2,0,0,1,0,0
cust_0053,18.37,23.0,1.0,False,122,18.0,2026,4,18,5,0.7654166666666667,0.041666666666666664,0,0,1,0,0,0,0
cust_0054,16.65,21.0,2.0,False,62,13.0,2026,6,17,2,0.7568181818181817,0.09090909090909091,0,0,1,0,0,0,0
cust_0055,44.21,26.0,1.0,False,224,30.0,2026,1,6,1,1.6374074074074074,0.037037037037037035,0,1,1,0,0,0,0
cust_0056,89.74,11.0,1.0,True,140,61.0,2026,3,31,1,7.478333333333333,0.08333333333333333,0,2,0,1,0,0,0
cust_0057,19.95,13.0,1.0,False,778,43.0,2024,7,1,0,1.425,0.07142857142857142,0,0,0,0,0,0,0
cust_0058,90.93,16.0,1.0,False,670,55.0,2024,10,17,3,5.348823529411765,0.058823529411764705,0,2,0,0,0,0,0
cust_0059,49.96,2.0,2.0,True,1372,96.0,2022,11,15,1,16.653333333333332,0.6666666666666666,0,1,0,0,0,1,0
cust_0060,100.86,26.0,2.0,False,1059,18.0,2023,9,24,6,3.7355555555555555,0.07407407407407407,0,2,1,0,0,0,0
cust_0061,21.34,27.0,0.0,False,1176,17.0,2023,5,30,1,0.7621428571428571,0.0,0,0,0,1,0,0,0
cust_0062,231.06,16.0,1.0,False,1065,39.0,2023,9,18,0,13.591764705882353,0.058823529411764705,0,3,1,0,0,0,0
cust_0063,50.52,5.0,5.0,True,1362,93.0,2022,11,25,4,8.42,0.8333333333333334,0,1,0,0,1,0,0
cust_0064,243.62,18.0,2.0,False,1476,30.0,2022,8,3,2,12.822105263157894,0.10526315789473684,0,3,0,0,0,1,0
cust_0065,51.07,11.0,1.0,False,1255,47.0,2023,3,12,6,4.255833333333333,0.08333333333333333,0,1,0,1,0,0,0
cust_0066,226.14,12.0,3.0,True,516,86.0,2025,3,20,3,17.395384615384614,0.23076923076923078,0,3,0,0,0,0,1
cust_0067,89.74,18.0,3.0,False,1512,21.0,2022,6,28,1,4.7231578947368416,0.15789473684210525,0,2,0,1,0,0,0
cust_0068,276.31,24.0,3.0,False,961,21.0,2023,12,31,6,11.0524,0.12,0,3,1,0,0,0,0
cust_0069,18.24,7.0,3.0,True,927,76.0,2024,2,3,5,2.28,0.375,0,0,0,0,1,0,0
cust_0070,53.02,17.0,2.0,False,1021,29.0,2023,11,1,2,2.945555555555556,0.1111111111111111,0,1,1,0,0,0,0
cust_0071,271.03,10.0,2.0,False,1015,91.0,2023,11,7,1,24.639090909090907,0.18181818181818182,0,3,0,0,0,0,1
cust_0072,19.68,23.0,3.0,False,1128,40.0,2023,7,17,0,0.82,0.125,0,0,0,0,0,1,0
cust_0073,48.73,13.0,4.0,False,357,68.0,2025,8,26,1,3.4807142857142854,0.2857142857142857,0,1,0,0,0,1,0
cust_0074,51.77,8.0,5.0,True,1512,68.0,2022,6,28,1,5.752222222222223,0.5555555555555556,0,1,0,0,0,1,0
cust_0075,53.9,24.0,0.0,False,60,23.0,2026,6,19,4,2.156,0.0,0,1,0,0,0,0,0
cust_0076,44.85,0.0,3.0,True,291,108.0,2025,10,31,4,44.85,3.0,1,1,0,0,0,0,1
cust_0077,101.54,24.0,1.0,False,596,33.0,2024,12,30,0,4.0616,0.04,0,2,0,0,0,0,1
cust_0078,276.54,19.0,2.0,False,845,24.0,2024,4,25,3,13.827000000000002,0.1,0,3,0,1,0,0,0
cust_0079,95.77,0.0,4.0,True,164,102.0,2026,3,7,5,95.77,4.0,1,2,0,0,0,0,0
cust_0080,274.88,16.0,1.0,False,1167,25.0,2023,6,8,3,16.16941176470588,0.058823529411764705,0,3,0,1,0,0,0
cust_0081,54.9,11.0,3.0,False,323,80.0,2025,9,29,0,4.575,0.25,0,1,0,0,1,0,0
cust_0082,222.84,22.0,3.0,False,413,13.0,2025,7,1,1,9.688695652173914,0.13043478260869565,0,3,0,0,0,0,0
cust_0083,17.59,19.0,3.0,False,1028,58.0,2023,10,25,2,0.8795,0.15,0,0,0,0,0,0,0
cust_0084,20.89,1.0,4.0,True,275,89.0,2025,11,16,6,10.445,2.0,0,0,0,0,0,0,0
cust_0085,19.75,9.0,3.0,False,1072,73.0,2023,9,11,0,1.975,0.3,0,0,0,0,0,0,1
cust_0086,51.65,27.0,1.0,False,630,16.0,2024,11,26,1,1.844642857142857,0.03571428571428571,0,1,0,1,0,0,0
cust_0087,95.31,1.0,1.0,True,107,104.0,2026,5,3,6,47.655,0.5,0,2,0,0,0,0,0
cust_0088,107.68,21.0,1.0,False,1118,31.0,2023,7,27,3,4.8945454545454545,0.045454545454545456,0,2,0,0,0,1,0
cust_0089,45.54,25.0,2.0,False,1290,18.0,2023,2,5,6,1.7515384615384615,0.07692307692307693,0,1,0,0,0,1,0
cust_0090,103.18,8.0,2.0,True,460,90.0,2025,5,15,3,11.464444444444446,0.2222222222222222,0,2,0,1,0,0,0
cust_0091,52.58,22.0,2.0,False,68,14.0,2026,6,11,3,2.286086956521739,0.08695652173913043,0,1,0,0,0,0,0
cust_0092,49.95,24.0,1.0,False,677,30.0,2024,10,10,3,1.9980000000000002,0.04,0,1,0,0,0,0,0
cust_0093,109.82,27.0,2.0,False,1014,19.0,2023,11,8,2,3.9221428571428567,0.07142857142857142,0,2,0,0,0,1,0
cust_0094,50.75,6.0,3.0,True,1097,85.0,2023,8,17,3,7.25,0.42857142857142855,0,1,1,0,0,0,0
cust_0095,231.36,27.0,1.0,False,1293,13.0,2023,2,2,3,8.262857142857143,0.03571428571428571,0,3,0,0,0,0,0
cust_0096,111.05,22.0,2.0,False,1323,19.0,2023,1,3,1,4.828260869565217,0.08695652173913043,0,2,1,0,0,0,0
cust_0097,245.15,29.0,3.0,False,1101,13.0,2023,8,13,6,8.171666666666667,0.1,0,3,0,0,0,1,0
cust_0098,17.81,10.0,2.0,True,348,86.0,2025,9,4,3,1.619090909090909,0.18181818181818182,0,0,0,1,0,0,0
cust_0099,52.23,22.0,1.0,False,673,44.0,2024,10,14,0,2.2708695652173914,0.043478260869565216,0,1,0,0,0,0,0
cust_0100,109.11,18.0,1.0,False,839,13.0,2024,5,1,2,5.7426315789473685,0.05263157894736842,0,2,0,0,0,1,0
cust_0101,20.93,5.0,2.0,True,928,88.0,2024,2,2,4,3.4883333333333333,0.3333333333333333,0,0,0,0,0,0,0
cust_0102,17.45,8.0,1.0,False,1481,69.0,2022,7,29,4,1.9388888888888889,0.1111111111111111,0,0,0,0,0,0,0
cust_0103,273.61,5.0,6.0,True,694,80.0,2024,9,23,0,45.60166666666667,1.0,0,3,0,0,0,1,0
cust_0104,224.27,21.0,0.0,False,1392,42.0,2022,10,26,2,10.19409090909091,0.0,0,3,1,0,0,0,0
cust_0105,47.76,25.0,0.0,False,106,22.0,2026,5,4,0,1.8369230769230769,0.0,0,1,1,0,0,0,0
cust_0106,47.92,13.0,2.0,False,1166,37.0,2023,6,9,4,3.422857142857143,0.14285714285714285,0,1,0,0,0,0,0
cust_0107,16.96,18.0,0.0,False,75,22.0,2026,6,4,3,0.8926315789473684,0.0,0,0,1,0,0,0,0
cust_0108,55.02,12.0,2.0,True,203,89.0,2026,1,27,1,4.2323076923076925,0.15384615384615385,0,1,0,1,0,0,0
cust_0109,43.92,14.0,2.0,False,1284,40.0,2023,2,11,5,2.928,0.13333333333333333,0,1,0,0,0,1,0
cust_0110,98.52,24.0,0.0,False,1413,13.0,2022,10,5,2,3.9408,0.0,0,2,0,0,0,1,0
cust_0111,103.09,26.0,2.0,False,383,20.0,2025,7,31,3,3.8181481481481483,0.07407407407407407,0,2,0,0,0,1,0
cust_0112,111.1,14.0,2.0,False,451,49.0,2025,5,24,5,7.406666666666666,0.13333333333333333,0,2,0,0,0,0,1
cust_0113,231.83,17.0,1.0,False,270,35.0,2025,11,21,4,12.879444444444445,0.05555555555555555,0,3,0,1,0,0,0
cust_0114,43.94,6.0,4.0,True,1449,80.0,2022,8,30,1,6.277142857142857,0.5714285714285714,0,1,0,0,0,0,0
cust_0115,89.29,22.0,3.0,True,804,17.0,2024,6,5,2,3.8821739130434785,0.13043478260869565,0,2,0,0,0,0,1
cust_0116,20.88,23.0,2.0,False,416,21.0,2025,6,28,5,0.87,0.08333333333333333,0,0,0,0,1,0,0
cust_0117,88.08,17.0,2.0,False,337,17.0,2025,9,15,0,4.8933333333333335,0.1111111111111111,0,2,0,0,0,0,0
cust_0118,19.25,3.0,4.0,False,184,103.0,2026,2,15,6,4.8125,1.0,0,0,1,0,0,0,0
cust_0119,21.0,3.0,5.0,True,1010,87.0,2023,11,12,6,5.25,1.25,0,0,0,0,1,0,0
cust_0120,18.3,14.0,1.0,False,1500,32.0,2022,7,10,6,1.22,0.06666666666666667,0,0,0,1,0,0,0
cust_0121,226.14,9.0,3.0,False,370,58.0,2025,8,13,2,22.613999999999997,0.3,0,3,1,0,0,0,0
cust_0122,54.09,12.0,2.0,False,91,59.0,2026,5,19,1,4.160769230769231,0.15384615384615385,0,1,0,0,0,1,0
cust_0123,99.07,2.0,2.0,False,809,96.0,2024,5,31,4,33.02333333333333,0.6666666666666666,0,2,0,0,1,0,0
cust_0124,268.6,20.0,2.0,False,1499,48.0,2022,7,11,0,12.790476190476191,0.09523809523809523,0,3,0,0,0,0,0
cust_0125,105.53,21.0,2.0,False,292,16.0,2025,10,30,3,4.796818181818182,0.09090909090909091,0,2,0,1,0,0,0
cust_0126,263.04,18.0,2.0,False,330,15.0,2025,9,22,0,13.844210526315791,0.10526315789473684,0,3,0,1,0,0,0
cust_0127,46.49,0.0,2.0,True,989,95.0,2023,12,3,6,46.49,2.0,1,1,0,0,0,1,0
cust_0128,21.37,13.0,2.0,False,397,76.0,2025,7,17,3,1.5264285714285715,0.14285714285714285,0,0,0,0,0,1,0
cust_0129,20.2,17.0,0.0,False,397,20.0,2025,7,17,3,1.1222222222222222,0.0,0,0,0,0,1,0,0
cust_0130,45.46,19.0,3.0,False,761,20.0,2024,7,18,3,2.273,0.15,0,1,0,0,0,0,1
cust_0131,20.05,11.0,2.0,False,878,82.0,2024,3,23,5,1.6708333333333334,0.16666666666666666,0,0,1,0,0,0,0
cust_0132,19.49,19.0,2.0,False,1492,25.0,2022,7,18,0,0.9744999999999999,0.1,0,0,1,0,0,0,0
cust_0133,106.01,16.0,1.0,True,296,27.0,2025,10,26,6,6.235882352941177,0.058823529411764705,0,2,0,0,0,0,1
cust_0134,18.35,19.0,2.0,False,735,44.0,2024,8,13,1,0.9175000000000001,0.1,0,0,1,0,0,0,0
cust_0135,49.97,20.0,3.0,False,771,41.0,2024,7,8,0,2.3795238095238096,0.14285714285714285,0,1,0,0,0,1,0
cust_0136,269.64,27.0,2.0,True,1343,20.0,2022,12,14,2,9.629999999999999,0.07142857142857142,0,3,0,0,0,1,0
cust_0137,19.57,0.0,6.0,True,1393,97.0,2022,10,25,1,19.57,6.0,1,0,0,0,0,0,1
cust_0138,249.74,12.0,3.0,False,697,61.0,2024,9,20,4,19.21076923076923,0.23076923076923078,0,3,0,0,0,0,0
cust_0139,51.01,10.0,2.0,False,1126,71.0,2023,7,19,2,4.637272727272727,0.18181818181818182,0,1,0,0,0,0,0
cust_0141,53.71,24.0,3.0,False,540,34.0,2025,2,24,0,2.1484,0.12,0,1,0,0,1,0,0
cust_0142,17.27,11.0,4.0,True,611,55.0,2024,12,15,6,1.4391666666666667,0.3333333333333333,0,0,0,0,0,1,0
cust_0143,108.87,9.0,4.0,True,1395,68.0,2022,10,23,6,10.887,0.4,0,2,0,0,0,0,0
cust_0144,43.03,15.0,0.0,False,1288,32.0,2023,2,7,1,2.689375,0.0,0,1,0,0,0,1,0
cust_0145,45.72,9.0,3.0,True,766,98.0,2024,7,13,5,4.572,0.3,0,1,0,1,0,0,0
cust_0146,20.97,3.0,3.0,True,1046,85.0,2023,10,7,5,5.2425,0.75,0,0,0,0,0,0,0
cust_0147,20.15,26.0,1.0,True,900,13.0,2024,3,1,4,0.7462962962962962,0.037037037037037035,0,0,0,0,1,0,0
cust_0148,249.49,6.0,5.0,True,828,104.0,2024,5,12,6,35.64142857142857,0.7142857142857143,0,3,0,1,0,0,0
cust_0149,268.09,1.0,1.0,False,284,94.0,2025,11,7,4,134.045,0.5,0,3,0,0,0,0,1
cust_0150,19.97,8.0,4.0,False,969,91.0,2023,12,23,5,2.218888888888889,0.4444444444444444,0,0,0,1,0,0,0
cust_0151,54.2,17.0,2.0,False,1177,40.0,2023,5,29,0,3.011111111111111,0.1111111111111111,0,1,0,0,0,0,0
cust_0152,102.69,18.0,1.0,False,615,15.0,2024,12,11,2,5.404736842105263,0.05263157894736842,0,2,0,0,0,1,0
cust_0153,17.39,26.0,1.0,False,1243,22.0,2023,3,24,4,0.6440740740740741,0.037037037037037035,0,0,0,1,0,0,0
cust_0154,51.74,13.0,3.0,False,114,64.0,2026,4,26,6,3.6957142857142857,0.21428571428571427,0,1,0,0,1,0,0
cust_0155,45.48,15.0,3.0,False,240,38.0,2025,12,21,6,2.8425,0.1875,0,1,0,0,0,0,1
cust_0156,253.52,18.0,3.0,False,863,22.0,2024,4,7,6,13.343157894736843,0.15789473684210525,0,3,1,0,0,0,0
cust_0157,262.83,7.0,4.0,True,906,89.0,2024,2,24,5,32.85375,0.5,0,3,0,0,1,0,0
cust_0158,252.99,3.0,3.0,True,296,106.0,2025,10,26,6,63.2475,0.75,0,3,0,0,0,0,1
cust_0159,43.36,22.0,1.0,False,441,19.0,2025,6,3,1,1.8852173913043477,0.043478260869565216,0,1,1,0,0,0,0
cust_0160,274.72,16.0,1.0,False,734,23.0,2024,8,14,2,16.16,0.058823529411764705,0,3,0,0,1,0,0
cust_0161,21.05,25.0,0.0,False,1471,17.0,2022,8,8,0,0.8096153846153846,0.0,0,0,1,0,0,0,0
cust_0162,100.2,4.0,1.0,False,726,90.0,2024,8,22,3,20.04,0.2,0,2,1,0,0,0,0
cust_0163,87.85,7.0,4.0,True,1102,107.0,2023,8,12,5,10.98125,0.5,0,2,0,0,1,0,0
cust_0164,251.31,22.0,2.0,False,754,25.0,2024,7,25,3,10.926521739130434,0.08695652173913043,0,3,0,1,0,0,0
cust_0165,42.98,21.0,1.0,False,292,16.0,2025,10,30,3,1.9536363636363634,0.045454545454545456,0,1,1,0,0,0,0
cust_0166,18.9,16.0,2.0,False,39,39.0,2026,7,10,4,1.1117647058823528,0.11764705882352941,0,0,0,0,0,0,1
cust_0167,88.2,7.0,4.0,True,825,83.0,2024,5,15,2,11.025,0.5,0,2,0,0,0,1,0
cust_0168,238.18,19.0,3.0,True,422,20.0,2025,6,22,6,11.909,0.15,0,3,0,1,0,0,0
cust_0169,19.18,22.0,1.0,False,524,14.0,2025,3,12,2,0.8339130434782609,0.043478260869565216,0,0,0,1,0,0,0
cust_0170,16.98,24.0,0.0,False,1152,26.0,2023,6,23,4,0.6792,0.0,0,0,0,0,0,1,0
cust_0171,17.28,16.0,3.0,False,677,31.0,2024,10,10,3,1.0164705882352942,0.17647058823529413,0,0,0,0,1,0,0
cust_0172,20.43,20.0,2.0,True,278,29.0,2025,11,13,3,0.9728571428571429,0.09523809523809523,0,0,1,0,0,0,0
cust_0173,20.26,18.0,3.0,False,462,51.0,2025,5,13,1,1.0663157894736843,0.15789473684210525,0,0,0,0,0,0,1
cust_0174,20.57,17.0,1.0,False,349,23.0,2025,9,3,2,1.142777777777778,0.05555555555555555,0,0,0,0,0,1,0
cust_0175,94.26,3.0,1.0,False,398,80.0,2025,7,16,2,23.565,0.25,0,2,0,0,1,0,0
cust_0176,235.64,18.0,0.0,False,394,27.0,2025,7,20,6,12.402105263157894,0.0,0,3,0,1,0,0,0
cust_0177,19.78,17.0,2.0,False,430,18.0,2025,6,14,5,1.098888888888889,0.1111111111111111,0,0,0,0,0,1,0
cust_0178,42.98,23.0,2.0,True,509,21.0,2025,3,27,3,1.7908333333333333,0.08333333333333333,0,1,1,0,0,0,0
cust_0179,231.85,29.0,1.0,False,628,13.0,2024,11,28,3,7.7283333333333335,0.03333333333333333,0,3,1,0,0,0,0
cust_0180,20.69,11.0,2.0,False,79,53.0,2026,5,31,6,1.7241666666666668,0.16666666666666666,0,0,0,1,0,0,0
cust_0181,106.26,24.0,3.0,False,1073,34.0,2023,9,10,6,4.2504,0.12,0,2,0,1,0,0,0
cust_0182,46.14,23.0,0.0,True,1177,14.0,2023,5,29,0,1.9225,0.0,0,1,1,0,0,0,0
cust_0183,18.29,17.0,4.0,False,1292,55.0,2023,2,3,4,1.016111111111111,0.2222222222222222,0,0,0,0,0,1,0
cust_0184,43.48,23.0,1.0,False,1269,23.0,2023,2,26,6,1.8116666666666665,0.041666666666666664,0,1,0,0,0,1,0
cust_0185,93.44,27.0,2.0,False,929,18.0,2024,2,1,3,3.337142857142857,0.07142857142857142,0,2,0,0,0,0,1
cust_0186,52.99,21.0,2.0,False,962,15.0,2023,12,30,5,2.4086363636363637,0.09090909090909091,0,1,0,0,0,1,0
cust_0187,18.91,8.0,1.0,False,166,73.0,2026,3,5,3,2.101111111111111,0.1111111111111111,0,0,0,0,0,0,0
cust_0188,48.1,12.0,3.0,False,755,67.0,2024,7,24,2,3.7,0.23076923076923078,0,1,1,0,0,0,0
cust_0189,53.37,2.0,2.0,False,627,80.0,2024,11,29,4,17.79,0.6666666666666666,0,1,0,1,0,0,0
cust_0190,44.03,19.0,0.0,False,181,37.0,2026,2,18,2,2.2015000000000002,0.0,0,1,0,0,0,0,1
cust_0191,93.67,18.0,2.0,False,137,30.0,2026,4,3,4,4.93,0.10526315789473684,0,2,0,0,0,0,0
cust_0192,17.87,18.0,1.0,False,297,49.0,2025,10,25,5,0.9405263157894738,0.05263157894736842,0,0,0,0,0,0,1
cust_0193,50.26,21.0,1.0,False,1300,25.0,2023,1,26,3,2.2845454545454547,0.045454545454545456,0,1,0,1,0,0,0
cust_0194,51.2,22.0,1.0,False,80,21.0,2026,5,30,5,2.226086956521739,0.043478260869565216,0,1,0,0,0,1,0
cust_0195,16.77,16.0,3.0,True,338,30.0,2025,9,14,6,0.9864705882352941,0.17647058823529413,0,0,0,1,0,0,0
cust_0196,88.84,3.0,4.0,True,1161,101.0,2023,6,14,2,22.21,1.0,0,2,0,0,0,0,1
cust_0197,108.36,24.0,2.0,False,1257,23.0,2023,3,10,4,4.3344,0.08,0,2,0,0,1,0,0
cust_0198,225.33,24.0,1.0,False,66,25.0,2026,6,13,5,9.013200000000001,0.04,0,3,1,0,0,0,0
cust_0199,275.39,17.0,3.0,False,1110,19.0,2023,8,4,4,15.299444444444443,0.16666666666666666,0,3,0,0,0,1,0
cust_0200,18.27,21.0,3.0,False,166,22.0,2026,3,5,3,0.8304545454545454,0.13636363636363635,0,0,1,0,0,0,0
cust_0201,50.35,8.0,3.0,False,1501,87.0,2022,7,9,5,5.594444444444445,0.3333333333333333,0,1,0,0,0,0,1
cust_0202,50.74,18.0,3.0,False,570,39.0,2025,1,25,5,2.670526315789474,0.15789473684210525,0,1,0,0,0,1,0
cust_0203,90.96,25.0,2.0,False,72,35.0,2026,6,7,6,3.4984615384615383,0.07692307692307693,0,2,0,0,0,0,1
cust_0204,20.92,26.0,1.0,False,513,25.0,2025,3,23,6,0.7748148148148148,0.037037037037037035,0,0,0,0,1,0,0
cust_0205,54.68,5.0,4.0,True,1259,74.0,2023,3,8,2,9.113333333333333,0.6666666666666666,0,1,0,0,0,1,0
cust_0206,99.56,9.0,2.0,True,310,91.0,2025,10,12,6,9.956,0.2,0,2,0,0,0,0,1
cust_0207,87.74,27.0,3.0,False,1339,14.0,2022,12,18,6,3.1335714285714285,0.10714285714285714,0,2,0,0,0,1,0
cust_0208,46.07,23.0,0.0,False,713,20.0,2024,9,4,2,1.9195833333333334,0.0,0,1,0,1,0,0,0
cust_0209,93.93,11.0,3.0,True,718,89.0,2024,8,30,4,7.827500000000001,0.25,0,2,0,0,0,0,1
cust_0210,91.68,25.0,3.0,False,1431,14.0,2022,9,17,5,3.5261538461538464,0.11538461538461539,0,2,0,0,0,1,0
cust_0211,20.73,22.0,1.0,False,979,28.0,2023,12,13,2,0.9013043478260869,0.043478260869565216,0,0,0,0,1,0,0
cust_0212,54.49,15.0,3.0,False,572,56.0,2025,1,23,3,3.405625,0.1875,0,1,0,1,0,0,0
cust_0213,275.85,13.0,2.0,False,1075,47.0,2023,9,8,4,19.70357142857143,0.14285714285714285,0,3,1,0,0,0,0
cust_0214,19.79,15.0,2.0,True,264,69.0,2025,11,27,3,1.236875,0.125,0,0,1,0,0,0,0
cust_0215,43.11,18.0,3.0,False,1328,57.0,2022,12,29,3,2.2689473684210526,0.15789473684210525,0,1,0,0,1,0,0
